#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Xc_GTX0491_1	550000	560000	0.473700	0.526300	2488	2618	2645	2249	0	0	10000
Xc_GTX0491_1	560000	570000	0.484500	0.515500	2634	2604	2551	2211	0	0	10000
Xc_GTX0491_1	570000	580000	0.481200	0.518800	2459	2477	2711	2353	0	0	10000
Xc_GTX0491_1	580000	590000	0.467200	0.532800	2231	2699	2629	2441	0	0	10000
Xc_GTX0491_1	590000	600000	0.470900	0.529100	2369	2816	2475	2340	0	0	10000
Xc_GTX0491_1	600000	610000	0.468300	0.531700	2246	2731	2586	2437	0	0	10000
Xc_GTX0491_1	610000	620000	0.491700	0.508300	2471	2529	2554	2446	0	0	10000
Xc_GTX0491_1	620000	630000	0.474900	0.525100	2371	2574	2677	2378	0	0	10000
Xc_GTX0491_1	630000	640000	0.465700	0.534300	2425	2786	2557	2232	0	0	10000
Xc_GTX0491_1	640000	650000	0.454300	0.545700	2386	2793	2664	2157	0	0	10000
Xc_GTX0491_1	650000	660000	0.460600	0.539400	2415	2350	3044	2191	0	0	10000
Xc_GTX0491_1	660000	670000	0.467300	0.532700	2251	2612	2715	2422	0	0	10000
Xc_GTX0491_1	670000	680000	0.469500	0.530500	2179	2771	2534	2516	0	0	10000
Xc_GTX0491_1	680000	690000	0.460400	0.539600	2375	2573	2823	2229	0	0	10000
Xc_GTX0491_1	690000	700000	0.472600	0.527400	2366	2567	2707	2360	0	0	10000
Xc_GTX0491_1	700000	710000	0.472400	0.527600	2467	2662	2614	2257	0	0	10000
Xc_GTX0491_1	710000	720000	0.481200	0.518800	2310	2624	2564	2502	0	0	10000
Xc_GTX0491_1	720000	730000	0.467100	0.532900	2453	2687	2642	2218	0	0	10000
Xc_GTX0491_1	730000	740000	0.474000	0.526000	2317	2628	2632	2423	0	0	10000
Xc_GTX0491_1	740000	750000	0.486100	0.513900	2330	2526	2613	2531	0	0	10000
Xc_GTX0491_1	750000	760000	0.482000	0.518000	2357	2624	2556	2463	0	0	10000
Xc_GTX0491_1	760000	770000	0.463500	0.536500	2323	2534	2831	2312	0	0	10000
Xc_GTX0491_1	770000	780000	0.485800	0.514200	2390	2523	2619	2468	0	0	10000
Xc_GTX0491_1	780000	790000	0.496000	0.504000	2462	2606	2434	2498	0	0	10000
Xc_GTX0491_1	790000	800000	0.477900	0.522100	2448	2693	2528	2331	0	0	10000
Xc_GTX0491_1	800000	810000	0.483200	0.516800	2550	2628	2540	2282	0	0	10000
Xc_GTX0491_1	810000	820000	0.490800	0.509200	2546	2522	2570	2362	0	0	10000
Xc_GTX0491_1	820000	830000	0.490200	0.509800	2506	2647	2451	2396	0	0	10000
Xc_GTX0491_1	830000	840000	0.478200	0.521800	2318	2635	2583	2464	0	0	10000
Xc_GTX0491_1	840000	850000	0.485300	0.514700	2464	2729	2418	2389	0	0	10000
Xc_GTX0491_1	850000	860000	0.470600	0.529400	2367	2690	2604	2339	0	0	10000
Xc_GTX0491_1	860000	870000	0.493800	0.506200	2505	2575	2487	2433	0	0	10000
Xc_GTX0491_1	870000	880000	0.478000	0.522000	2321	2560	2660	2459	0	0	10000
Xc_GTX0491_1	880000	890000	0.478800	0.521200	2360	2714	2498	2428	0	0	10000
Xc_GTX0491_1	890000	900000	0.470000	0.530000	2237	2794	2506	2463	0	0	10000
Xc_GTX0491_1	900000	910000	0.460300	0.539700	2301	2561	2836	2302	0	0	10000
Xc_GTX0491_1	910000	920000	0.459100	0.540900	2330	2656	2753	2261	0	0	10000
Xc_GTX0491_1	920000	930000	0.493800	0.506200	2451	2564	2498	2487	0	0	10000
Xc_GTX0491_1	930000	940000	0.718600	0.281400	3954	1324	1490	3232	0	0	10000
Xc_GTX0491_1	940000	950000	0.606100	0.393900	2960	2018	1921	3101	0	0	10000
Xc_GTX0491_1	950000	960000	0.475300	0.524700	2535	2635	2612	2218	0	0	10000
Xc_GTX0491_1	960000	970000	0.678700	0.321300	3376	1536	1677	3411	0	0	10000
Xc_GTX0491_1	970000	980000	0.770500	0.229500	3783	1073	1222	3922	0	0	10000
Xc_GTX0491_1	980000	990000	0.754400	0.245600	3793	1226	1230	3751	0	0	10000
Xc_GTX0491_1	990000	1000000	0.714400	0.285600	4031	1296	1560	3113	0	0	10000
Xc_GTX0491_1	1000000	1010000	0.701400	0.298600	3703	1433	1553	3311	0	0	10000
Xc_GTX0491_1	1010000	1020000	0.609300	0.390700	3029	1933	1974	3064	0	0	10000
Xc_GTX0491_1	1020000	1030000	0.488100	0.511900	2458	2581	2538	2423	0	0	10000
Xc_GTX0491_1	1030000	1040000	0.485700	0.514300	2356	2628	2515	2501	0	0	10000
Xc_GTX0491_1	1040000	1050000	0.459100	0.540900	2232	2755	2654	2359	0	0	10000
Xc_GTX0491_1	1050000	1060000	0.475900	0.524100	2434	2652	2589	2325	0	0	10000
Xc_GTX0491_1	1060000	1070000	0.463100	0.536900	2318	2735	2634	2313	0	0	10000
Xc_GTX0491_1	1070000	1080000	0.484100	0.515900	2407	2517	2642	2434	0	0	10000
Xc_GTX0491_1	1080000	1090000	0.470400	0.529600	2357	2801	2495	2347	0	0	10000
Xc_GTX0491_1	1090000	1100000	0.469800	0.530200	2333	2644	2658	2365	0	0	10000
Xc_GTX0491_1	1100000	1110000	0.475400	0.524600	2527	2654	2592	2227	0	0	10000
Xc_GTX0491_1	1110000	1120000	0.488200	0.511800	2372	2534	2584	2510	0	0	10000
Xc_GTX0491_1	1120000	1130000	0.460800	0.539200	2245	2720	2672	2363	0	0	10000
Xc_GTX0491_1	1130000	1140000	0.464400	0.535600	2246	2532	2824	2398	0	0	10000
Xc_GTX0491_1	1140000	1150000	0.482500	0.517500	2322	2562	2613	2503	0	0	10000
Xc_GTX0491_1	1150000	1160000	0.460700	0.539300	2225	2689	2704	2382	0	0	10000
Xc_GTX0491_1	1160000	1170000	0.469500	0.530500	2354	2580	2725	2341	0	0	10000
Xc_GTX0491_1	1170000	1180000	0.472000	0.528000	2342	2579	2701	2378	0	0	10000
Xc_GTX0491_1	1180000	1190000	0.473800	0.526200	2354	2687	2575	2384	0	0	10000
Xc_GTX0491_1	1190000	1200000	0.475500	0.524500	2467	2658	2587	2288	0	0	10000
Xc_GTX0491_1	1200000	1210000	0.469300	0.530700	2478	2579	2728	2215	0	0	10000
Xc_GTX0491_1	1210000	1220000	0.481000	0.519000	2297	2668	2522	2513	0	0	10000
Xc_GTX0491_1	1220000	1230000	0.480600	0.519400	2377	2714	2480	2429	0	0	10000
Xc_GTX0491_1	1230000	1240000	0.467700	0.532300	2358	2661	2662	2319	0	0	10000
Xc_GTX0491_1	1240000	1250000	0.469100	0.530900	2227	2633	2676	2464	0	0	10000
Xc_GTX0491_1	1250000	1260000	0.488800	0.511200	2563	2587	2525	2325	0	0	10000
Xc_GTX0491_1	1260000	1270000	0.461400	0.538600	2369	2620	2766	2245	0	0	10000
Xc_GTX0491_1	1270000	1280000	0.474000	0.526000	2308	2608	2652	2432	0	0	10000
Xc_GTX0491_1	1280000	1290000	0.486400	0.513600	2454	2512	2624	2410	0	0	10000
Xc_GTX0491_1	1290000	1300000	0.485800	0.514200	2422	2589	2553	2436	0	0	10000
Xc_GTX0491_1	1300000	1310000	0.465100	0.534900	2180	2713	2636	2471	0	0	10000
Xc_GTX0491_1	1310000	1320000	0.621100	0.378900	3085	1902	1887	3126	0	0	10000
Xc_GTX0491_1	1320000	1330000	0.730700	0.269300	4069	1225	1468	3238	0	0	10000
Xc_GTX0491_1	1330000	1340000	0.756900	0.243100	3993	1184	1247	3576	0	0	10000
Xc_GTX0491_1	1340000	1350000	0.713800	0.286200	3728	1426	1436	3410	0	0	10000
Xc_GTX0491_1	1350000	1360000	0.684600	0.315400	3279	1579	1575	3567	0	0	10000
Xc_GTX0491_1	1360000	1370000	0.693100	0.306900	3230	1487	1582	3701	0	0	10000
Xc_GTX0491_1	1370000	1380000	0.740200	0.259800	3602	1297	1301	3800	0	0	10000
Xc_GTX0491_1	1380000	1390000	0.721600	0.278400	3666	1431	1353	3550	0	0	10000
Xc_GTX0491_1	1390000	1400000	0.749100	0.250900	3805	1233	1276	3686	0	0	10000
Xc_GTX0491_1	1400000	1410000	0.747200	0.252800	3673	1305	1223	3799	0	0	10000
Xc_GTX0491_1	1410000	1420000	0.527300	0.472700	2602	2336	2391	2671	0	0	10000
Xc_GTX0491_1	1420000	1430000	0.479800	0.520200	2231	2695	2507	2567	0	0	10000
Xc_GTX0491_1	1430000	1440000	0.485200	0.514800	2287	2570	2578	2565	0	0	10000
Xc_GTX0491_1	1440000	1450000	0.492800	0.507200	2425	2537	2535	2503	0	0	10000
Xc_GTX0491_1	1450000	1460000	0.554000	0.446000	2749	2251	2209	2791	0	0	10000
Xc_GTX0491_1	1460000	1470000	0.672500	0.327500	3252	1712	1563	3473	0	0	10000
Xc_GTX0491_1	1470000	1480000	0.691200	0.308800	3544	1499	1589	3368	0	0	10000
Xc_GTX0491_1	1480000	1490000	0.704100	0.295900	3574	1404	1555	3467	0	0	10000
Xc_GTX0491_1	1490000	1500000	0.708800	0.291200	3607	1412	1500	3481	0	0	10000
Xc_GTX0491_1	1500000	1510000	0.726900	0.273100	3625	1406	1325	3644	0	0	10000
Xc_GTX0491_1	1510000	1520000	0.673500	0.326500	3378	1567	1698	3357	0	0	10000
Xc_GTX0491_1	1520000	1530000	0.684900	0.315100	3452	1577	1574	3397	0	0	10000
Xc_GTX0491_1	1530000	1540000	0.661600	0.338400	3289	1689	1695	3327	0	0	10000
Xc_GTX0491_1	1540000	1550000	0.643400	0.356600	3193	1831	1735	3241	0	0	10000
Xc_GTX0491_1	1550000	1560000	0.676000	0.324000	3382	1556	1684	3378	0	0	10000
Xc_GTX0491_1	1560000	1570000	0.683500	0.316500	3481	1605	1560	3354	0	0	10000
Xc_GTX0491_1	1570000	1580000	0.685900	0.314100	3330	1580	1561	3529	0	0	10000
Xc_GTX0491_1	1580000	1590000	0.688500	0.311500	3401	1553	1562	3484	0	0	10000
Xc_GTX0491_1	1590000	1600000	0.709800	0.290200	3526	1477	1425	3572	0	0	10000
Xc_GTX0491_1	1600000	1610000	0.691800	0.308200	3560	1488	1594	3358	0	0	10000
Xc_GTX0491_1	1610000	1620000	0.701100	0.298900	3439	1614	1375	3572	0	0	10000
Xc_GTX0491_1	1620000	1630000	0.758800	0.241200	3833	1236	1176	3755	0	0	10000
Xc_GTX0491_1	1630000	1640000	0.627900	0.372100	3204	1825	1896	3075	0	0	10000
Xc_GTX0491_1	1640000	1650000	0.695700	0.304300	3422	1513	1530	3535	0	0	10000
Xc_GTX0491_1	1650000	1660000	0.547900	0.452100	2732	2266	2255	2747	0	0	10000
Xc_GTX0491_1	1660000	1670000	0.580500	0.419500	2967	2132	2063	2838	0	0	10000
Xc_GTX0491_1	1670000	1680000	0.715800	0.284200	3700	1439	1403	3458	0	0	10000
Xc_GTX0491_1	1680000	1690000	0.731000	0.269000	3576	1329	1361	3734	0	0	10000
Xc_GTX0491_1	1690000	1700000	0.747900	0.252100	3463	1318	1203	4016	0	0	10000
Xc_GTX0491_1	1700000	1710000	0.710100	0.289900	3671	1321	1578	3430	0	0	10000
Xc_GTX0491_1	1710000	1720000	0.686600	0.313400	3736	1518	1616	3130	0	0	10000
Xc_GTX0491_1	1720000	1730000	0.681200	0.318800	3374	1662	1526	3438	0	0	10000
Xc_GTX0491_1	1730000	1740000	0.751200	0.248800	3789	1222	1266	3723	0	0	10000
Xc_GTX0491_1	1740000	1750000	0.659100	0.340900	2937	1782	1627	3654	0	0	10000
Xc_GTX0491_1	1750000	1760000	0.735700	0.264300	3622	1382	1261	3735	0	0	10000
Xc_GTX0491_1	1760000	1770000	0.724000	0.276000	3454	1413	1347	3786	0	0	10000
Xc_GTX0491_1	1770000	1780000	0.693300	0.306700	3323	1519	1548	3610	0	0	10000
Xc_GTX0491_1	1780000	1790000	0.700300	0.299700	3584	1544	1453	3419	0	0	10000
Xc_GTX0491_1	1790000	1800000	0.764700	0.235300	3975	1138	1215	3672	0	0	10000
Xc_GTX0491_1	1800000	1810000	0.719500	0.280500	3387	1421	1384	3808	0	0	10000
Xc_GTX0491_1	1810000	1820000	0.583900	0.416100	3034	2063	2098	2805	0	0	10000
Xc_GTX0491_1	1820000	1830000	0.696100	0.303900	3528	1506	1533	3433	0	0	10000
Xc_GTX0491_1	1830000	1840000	0.663600	0.336400	3439	1435	1929	3197	0	0	10000
Xc_GTX0491_1	1840000	1850000	0.698000	0.302000	3407	1556	1464	3573	0	0	10000
Xc_GTX0491_1	1850000	1860000	0.710700	0.289300	3790	1414	1479	3317	0	0	10000
Xc_GTX0491_1	1860000	1870000	0.694500	0.305500	3546	1581	1474	3399	0	0	10000
Xc_GTX0491_1	1870000	1880000	0.771600	0.228400	3875	1150	1134	3841	0	0	10000
Xc_GTX0491_1	1880000	1890000	0.710300	0.289700	3778	1451	1446	3325	0	0	10000
Xc_GTX0491_1	1890000	1900000	0.716800	0.283200	3428	1493	1339	3740	0	0	10000
Xc_GTX0491_1	1900000	1910000	0.483400	0.516600	2517	2529	2637	2317	0	0	10000
Xc_GTX0491_1	1910000	1920000	0.484900	0.515100	2319	2551	2600	2530	0	0	10000
Xc_GTX0491_1	1920000	1930000	0.470100	0.529900	2431	2751	2548	2270	0	0	10000
Xc_GTX0491_1	1930000	1940000	0.473400	0.526600	2550	2595	2671	2184	0	0	10000
Xc_GTX0491_1	1940000	1950000	0.488000	0.512000	2524	2480	2640	2356	0	0	10000
Xc_GTX0491_1	1950000	1960000	0.469100	0.530900	2347	2674	2635	2344	0	0	10000
Xc_GTX0491_1	1960000	1970000	0.466500	0.533500	2372	2702	2633	2293	0	0	10000
Xc_GTX0491_1	1970000	1980000	0.483400	0.516600	2413	2586	2580	2421	0	0	10000
Xc_GTX0491_1	1980000	1990000	0.480100	0.519900	2454	2641	2558	2347	0	0	10000
Xc_GTX0491_1	1990000	2000000	0.487000	0.513000	2494	2519	2611	2376	0	0	10000
Xc_GTX0491_1	2000000	2010000	0.489700	0.510300	2524	2529	2574	2373	0	0	10000
Xc_GTX0491_1	2010000	2020000	0.489300	0.510700	2423	2604	2503	2470	0	0	10000
Xc_GTX0491_1	2020000	2030000	0.472200	0.527800	2519	2691	2587	2203	0	0	10000
Xc_GTX0491_1	2030000	2040000	0.460600	0.539400	2270	2664	2730	2336	0	0	10000
Xc_GTX0491_1	2040000	2050000	0.479600	0.520400	2449	2567	2637	2347	0	0	10000
Xc_GTX0491_1	2050000	2060000	0.462700	0.537300	2266	2658	2715	2361	0	0	10000
Xc_GTX0491_1	2060000	2070000	0.494400	0.505600	2563	2472	2584	2381	0	0	10000
Xc_GTX0491_1	2070000	2080000	0.495800	0.504200	2451	2520	2522	2507	0	0	10000
Xc_GTX0491_1	2080000	2090000	0.477000	0.523000	2439	2637	2593	2331	0	0	10000
Xc_GTX0491_1	2090000	2100000	0.480900	0.519100	2444	2680	2511	2365	0	0	10000
Xc_GTX0491_1	2100000	2110000	0.484100	0.515900	2384	2596	2563	2457	0	0	10000
Xc_GTX0491_1	2110000	2120000	0.485600	0.514400	2346	2606	2538	2510	0	0	10000
Xc_GTX0491_1	2120000	2130000	0.475900	0.524100	2401	2719	2522	2358	0	0	10000
Xc_GTX0491_1	2130000	2140000	0.470900	0.529100	2240	2469	2822	2469	0	0	10000
Xc_GTX0491_1	2140000	2150000	0.464400	0.535600	2204	2597	2759	2440	0	0	10000
Xc_GTX0491_1	2150000	2160000	0.454600	0.545400	2419	2777	2677	2127	0	0	10000
Xc_GTX0491_1	2160000	2170000	0.474200	0.525800	2438	2610	2648	2304	0	0	10000
Xc_GTX0491_1	2170000	2180000	0.471500	0.528500	2459	2570	2715	2256	0	0	10000
Xc_GTX0491_1	2180000	2190000	0.487200	0.512800	2482	2475	2653	2390	0	0	10000
Xc_GTX0491_1	2190000	2200000	0.506600	0.493400	2576	2521	2413	2490	0	0	10000
Xc_GTX0491_1	2200000	2210000	0.478800	0.521200	2339	2632	2580	2449	0	0	10000
Xc_GTX0491_1	2210000	2220000	0.468700	0.531300	2405	2669	2644	2282	0	0	10000
Xc_GTX0491_1	2220000	2230000	0.466500	0.533500	2372	2658	2677	2293	0	0	10000
Xc_GTX0491_1	2230000	2240000	0.464300	0.535700	2258	2747	2610	2385	0	0	10000
Xc_GTX0491_1	2240000	2250000	0.497900	0.502100	2486	2479	2542	2493	0	0	10000
Xc_GTX0491_1	2250000	2260000	0.495500	0.504500	2545	2617	2428	2410	0	0	10000
Xc_GTX0491_1	2260000	2270000	0.480200	0.519800	2440	2587	2611	2362	0	0	10000
Xc_GTX0491_1	2270000	2280000	0.498600	0.501400	2627	2568	2446	2359	0	0	10000
Xc_GTX0491_1	2280000	2290000	0.473400	0.526600	2287	2502	2764	2447	0	0	10000
Xc_GTX0491_1	2290000	2300000	0.483700	0.516300	2368	2664	2499	2469	0	0	10000
Xc_GTX0491_1	2300000	2310000	0.474200	0.525800	2293	2623	2635	2449	0	0	10000
Xc_GTX0491_1	2310000	2320000	0.467800	0.532200	2525	2724	2598	2153	0	0	10000
Xc_GTX0491_1	2320000	2330000	0.483700	0.516300	2419	2547	2616	2418	0	0	10000
Xc_GTX0491_1	2330000	2340000	0.485300	0.514700	2418	2529	2618	2435	0	0	10000
Xc_GTX0491_1	2340000	2350000	0.474400	0.525600	2380	2607	2649	2364	0	0	10000
Xc_GTX0491_1	2350000	2360000	0.495300	0.504700	2489	2596	2451	2464	0	0	10000
Xc_GTX0491_1	2360000	2370000	0.455100	0.544900	2303	2696	2753	2248	0	0	10000
Xc_GTX0491_1	2370000	2380000	0.475600	0.524400	2472	2629	2615	2284	0	0	10000
Xc_GTX0491_1	2380000	2390000	0.466600	0.533400	2430	2790	2544	2236	0	0	10000
Xc_GTX0491_1	2390000	2400000	0.491200	0.508800	2510	2540	2548	2402	0	0	10000
Xc_GTX0491_1	2400000	2410000	0.470200	0.529800	2203	2603	2695	2499	0	0	10000
Xc_GTX0491_1	2410000	2420000	0.487800	0.512200	2526	2720	2402	2352	0	0	10000
Xc_GTX0491_1	2420000	2430000	0.494200	0.505800	2510	2398	2660	2432	0	0	10000
Xc_GTX0491_1	2430000	2440000	0.493100	0.506900	2576	2445	2624	2355	0	0	10000
Xc_GTX0491_1	2440000	2450000	0.479000	0.521000	2306	2497	2713	2484	0	0	10000
Xc_GTX0491_1	2450000	2460000	0.499600	0.500400	2510	2366	2638	2486	0	0	10000
Xc_GTX0491_1	2460000	2470000	0.497800	0.502200	2398	2558	2464	2580	0	0	10000
Xc_GTX0491_1	2470000	2480000	0.482400	0.517600	2432	2605	2571	2392	0	0	10000
Xc_GTX0491_1	2480000	2490000	0.466700	0.533300	2478	2716	2617	2189	0	0	10000
Xc_GTX0491_1	2490000	2500000	0.485600	0.514400	2381	2561	2583	2475	0	0	10000
Xc_GTX0491_1	2500000	2510000	0.493300	0.506700	2433	2417	2650	2500	0	0	10000
Xc_GTX0491_1	2510000	2520000	0.455000	0.545000	2247	2728	2722	2303	0	0	10000
Xc_GTX0491_1	2520000	2530000	0.497000	0.503000	2509	2589	2441	2461	0	0	10000
Xc_GTX0491_1	2530000	2540000	0.489800	0.510200	2471	2729	2373	2427	0	0	10000
Xc_GTX0491_1	2540000	2550000	0.460800	0.539200	2172	2569	2823	2436	0	0	10000
Xc_GTX0491_1	2550000	2560000	0.471200	0.528800	2284	2675	2613	2428	0	0	10000
Xc_GTX0491_1	2560000	2570000	0.473200	0.526800	2402	2600	2668	2330	0	0	10000
Xc_GTX0491_1	2570000	2580000	0.476400	0.523600	2480	2600	2636	2284	0	0	10000
Xc_GTX0491_1	2580000	2590000	0.456200	0.543800	2240	2829	2609	2322	0	0	10000
Xc_GTX0491_1	2590000	2600000	0.483900	0.516100	2404	2748	2413	2435	0	0	10000
Xc_GTX0491_1	2600000	2610000	0.484600	0.515400	2350	2496	2658	2496	0	0	10000
Xc_GTX0491_1	2610000	2620000	0.483100	0.516900	2427	2559	2610	2404	0	0	10000
Xc_GTX0491_1	2620000	2630000	0.505400	0.494600	2463	2496	2450	2591	0	0	10000
Xc_GTX0491_1	2630000	2640000	0.473100	0.526900	2418	2728	2541	2313	0	0	10000
Xc_GTX0491_1	2640000	2650000	0.494300	0.505700	2471	2462	2595	2472	0	0	10000
Xc_GTX0491_1	2650000	2660000	0.472200	0.527800	2458	2773	2505	2264	0	0	10000
Xc_GTX0491_1	2660000	2670000	0.459900	0.540100	2490	2744	2657	2109	0	0	10000
Xc_GTX0491_1	2670000	2680000	0.466600	0.533400	2404	2856	2478	2262	0	0	10000
Xc_GTX0491_1	2680000	2690000	0.497800	0.502200	2405	2490	2532	2573	0	0	10000
Xc_GTX0491_1	2690000	2700000	0.499000	0.501000	2587	2539	2471	2403	0	0	10000
Xc_GTX0491_1	2700000	2710000	0.553200	0.446800	2934	2087	2381	2598	0	0	10000
Xc_GTX0491_1	2710000	2720000	0.499400	0.500600	2513	2512	2494	2481	0	0	10000
Xc_GTX0491_1	2720000	2730000	0.484900	0.515100	2473	2526	2625	2376	0	0	10000
Xc_GTX0491_1	2730000	2740000	0.628000	0.372000	3306	1817	1903	2974	0	0	10000
Xc_GTX0491_1	2740000	2750000	0.741100	0.258900	3713	1205	1384	3698	0	0	10000
Xc_GTX0491_1	2750000	2760000	0.748700	0.251300	3765	1254	1259	3722	0	0	10000
Xc_GTX0491_1	2760000	2770000	0.743700	0.256300	3734	1281	1282	3703	0	0	10000
Xc_GTX0491_1	2770000	2780000	0.728200	0.271800	3671	1321	1397	3611	0	0	10000
Xc_GTX0491_1	2780000	2790000	0.750200	0.249800	3823	1245	1253	3679	0	0	10000
Xc_GTX0491_1	2790000	2800000	0.726400	0.273600	3649	1317	1419	3615	0	0	10000
Xc_GTX0491_1	2800000	2810000	0.690600	0.309400	3672	1489	1605	3234	0	0	10000
Xc_GTX0491_1	2810000	2820000	0.708000	0.292000	3555	1470	1450	3525	0	0	10000
Xc_GTX0491_1	2820000	2830000	0.723500	0.276500	3600	1378	1387	3635	0	0	10000
Xc_GTX0491_1	2830000	2840000	0.704000	0.296000	3602	1452	1508	3438	0	0	10000
Xc_GTX0491_1	2840000	2850000	0.684700	0.315300	3343	1554	1599	3504	0	0	10000
Xc_GTX0491_1	2850000	2860000	0.684500	0.315500	3558	1542	1613	3287	0	0	10000
