10	494207-1731	0	70	-1	chlaer1_TAQ85415.1|XpGTX0501_6|-|171|4.703e-46|1|492477|494207|494207[494207]:492477[492477]:1731[1731]
10	528240+1892	0	70	1	chlaer1_TAQ85415.1|XpGTX0501_6|+|332|1.609e-94|2|528240|530131|528240[528240]:529640[529640]:1401[1401]|529703[529703]:530131[530131]:429[429]
10	1397618-7885	0	84	-1	colsoj1_KAF6812414.1|XpGTX0501_6|-|553|4.774e-161|3|1389734|1397618|1397618[1397618]:1395840[1395840]:1779[1779]|1395709[1395709]:1395551[1395551]:159[159]|1395265[1395265]:1389734[1389734]:5532[5532]
10	1467880+2691	0	84	1	colsoj1_KAF6812414.1|XpGTX0501_6|+|221|4.177e-61|1|1467880|1470570|1467880[1467880]:1470570[1470570]:2691[2691]
10	525226-711	0	269	-1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_6|-|67|9.539e-15|1|524516|525226|525226[525226]:524516[524516]:711[711]
10	882435+849	0	269	1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_6|+|89|2.274e-21|1|882435|883283|882435[882435]:883283[883283]:849[849]
10	1532187-1035	0	283	-1	lepsp.1_734986|XpGTX0501_6|-|67|9.539e-15|1|1531153|1532187|1532187[1532187]:1531153[1531153]:1035[1035]
10	545401+1320	0	283	1	lepsp.1_734986|XpGTX0501_6|+|109|2.169e-27|1|545401|546720|545401[545401]:546720[546720]:1320[1320]
10	1458102+1770	0	500	1	altatr1_CAG5179564.1|XpGTX0501_6|+|332|1.609e-94|2|1458102|1459871|1458102[1458102]:1458845[1458845]:744[744]|1458954[1458954]:1459871[1459871]:918[918]
10	425128-735	0	1039	-1	friend1_TKA26544.1|XpGTX0501_6|-|64|7.631e-14|1|424394|425128|425128[425128]:424394[424394]:735[735]
11	35364-2303	0	283	-1	lepsp.1_734986|XpGTX0501_38|-|229|1.632e-63|2|33062|35364|35364[35364]:34612[34612]:753[753]|34507[34507]:33062[33062]:1446[1446]
11	80824+996	0	283	1	lepsp.1_734986|XpGTX0501_38|+|87|9.097e-21|1|80824|81819|80824[80824]:81819[81819]:996[996]
12	1528452+3552	0	84	1	colsoj1_KAF6812414.1|XpGTX0501_7|+|572|9.106e-167|3|1528452|1532003|1528452[1528452]:1529093[1529093]:642[642]|1529170[1529170]:1529667[1529667]:498[498]|1529751[1529751]:1532003[1532003]:2253[2253]
12	855316+834	0	269	1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_7|+|152|2.466e-40|1|855316|856149|855316[855316]:856149[856149]:834[834]
12	1612194+969	0	283	1	lepsp.1_734986|XpGTX0501_7|+|85|3.639e-20|1|1612194|1613162|1612194[1612194]:1613162[1613162]:969[969]
12	1222338-968	0	362	-1	penfla1_2705|XpGTX0501_7|-|269|1.484e-75|2|1221371|1222338|1222338[1222338]:1222078[1222078]:261[261]|1222021[1222021]:1221371[1221371]:651[651]
13	72713-2048	0	851	-1	hetspe1_CAF9942110.1|XpGTX0501_39|-|571|1.821e-166|8|70666|72713|72713[72713]:72585[72585]:129[129]|72448[72448]:72305[72305]:144[144]|72229[72229]:72110[72110]:120[120]|72046[72025]:71816[71816]:231[210]|71758[71758]:71666[71666]:93[93]|71580[71580]:71416[71416]:165[165]|71271[71271]:71053[71053]:219[219]|70881[70881]:70666[70666]:216[216]
14	774222-1125	0	32	-1	delcon1_470772|XpGTX0501_8|-|122|2.648e-31|1|773098|774222|774222[774222]:773098[773098]:1125[1125]
14	358305-3294	0	84	-1	colsoj1_KAF6812414.1|XpGTX0501_8|-|625|1.011e-182|1|355012|358305|358305[358305]:355012[355012]:3294[3294]
14	1537830+3603	0	84	1	colsoj1_KAF6812414.1|XpGTX0501_8|+|384|3.573e-110|5|1537830|1541432|1537830[1537830]:1538120[1538120]:291[291]|1538142[1538142]:1538399[1538399]:258[258]|1538787[1538787]:1539110[1539110]:324[324]|1539174[1539174]:1539863[1539863]:690[690]|1539939[1539960]:1541432[1541432]:1494[1473]
14	192599-756	0	269	-1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_8|-|75|3.726e-17|1|191844|192599|192599[192599]:191844[191844]:756[756]
14	1070875+1116	0	269	1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_8|+|176|1.47e-47|1|1070875|1071990|1070875[1070875]:1071990[1071990]:1116[1116]
14	1026309+1452	0	283	1	lepsp.1_734986|XpGTX0501_8|+|121|5.295e-31|1|1026309|1027760|1026309[1026309]:1027760[1027760]:1452[1452]
14	408200-1144	0	362	-1	penfla1_2705|XpGTX0501_8|-|198|3.504e-54|3|407057|408200|408200[408200]:407952[407952]:249[249]|407900[407900]:407691[407691]:210[210]|407527[407527]:407057[407057]:471[471]
14	1561230+1755	0	403	1	talcel1_GAM41794.1|XpGTX0501_8|+|183|1.148e-49|1|1561230|1562984|1561230[1561230]:1562984[1562984]:1755[1755]
16	616434-4094	0	84	-1	colsoj1_KAF6812414.1|XpGTX0501_9|-|599|6.785e-175|6|612341|616434|616434[616434]:616117[616117]:318[318]|616075[616066]:615815[615815]:261[252]|615744[615744]:615502[615502]:243[243]|615185[615185]:614940[614940]:246[246]|614890[614887]:614258[614258]:633[630]|614128[614128]:612341[612341]:1788[1788]
16	97893+2626	0	84	1	colsoj1_KAF6812414.1|XpGTX0501_9|+|311|3.374e-88|2|97893|100518|97893[97893]:98303[98303]:411[411]|98326[98326]:100518[100518]:2193[2193]
16	569203-1032	0	269	-1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_9|-|53|1.563e-10|1|568172|569203|569203[569203]:568172[568172]:1032[1032]
16	637590+963	0	269	1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_9|+|165|3.01e-44|1|637590|638552|637590[637590]:638552[638552]:963[963]
16	1508643-2019	0	283	-1	lepsp.1_734986|XpGTX0501_9|-|199|1.752e-54|1|1506625|1508643|1508643[1508643]:1506625[1506625]:2019[2019]
16	1554309+1623	0	283	1	lepsp.1_734986|XpGTX0501_9|+|138|4.04e-36|1|1554309|1555931|1554309[1554309]:1555931[1555931]:1623[1623]
16	726407+1123	0	889	1	hirmin1_5623|XpGTX0501_9|+|145|3.156e-38|3|726407|727529|726407[726407]:726526[726526]:120[120]|726607[726610]:726837[726837]:231[228]|727146[727146]:727529[727529]:384[384]
16	686790+666	0	1078	1	fusoxy45_KAG7413195.1|XpGTX0501_9|+|70|1.192e-15|1|686790|687455|686790[686790]:687455[687455]:666[666]
16	1505679-759	0	1083	-1	parlut1_5370|XpGTX0501_9|-|56|1.954e-11|1|1504921|1505679|1505679[1505679]:1504921[1504921]:759[759]
18	224082+1620	0	32	1	delcon1_470772|XpGTX0501_10|+|129|2.068e-33|1|224082|225701|224082[224082]:225701[225701]:1620[1620]
18	67526+2664	0	84	1	colsoj1_KAF6812414.1|XpGTX0501_10|+|318|2.636e-90|1|67526|70189|67526[67526]:70189[70189]:2664[2664]
18	1477673-879	0	269	-1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_10|-|99|2.221e-24|1|1476795|1477673|1477673[1477673]:1476795[1476795]:879[879]
18	1233979+540	0	1039	1	friend1_TKA26544.1|XpGTX0501_10|+|57|9.768e-12|1|1233979|1234518|1233979[1233979]:1234518[1234518]:540[540]
18	935428-546	0	1074	-1	cadsp.1_471581|XpGTX0501_10|-|121|5.295e-31|1|934883|935428|935428[935428]:934883[934883]:546[546]
30	531810-1110	0	32	-1	delcon1_470772|XpGTX0501_16|-|52|3.126e-10|1|530701|531810|531810[531810]:530701[530701]:1110[1110]
30	145637+699	0	269	1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_16|+|128|4.137e-33|1|145637|146335|145637[145637]:146335[146335]:699[699]
30	501186-1881	0	283	-1	lepsp.1_734986|XpGTX0501_16|-|229|1.632e-63|1|499306|501186|501186[501186]:499306[499306]:1881[1881]
30	5239-1065	0	1078	-1	fusoxy45_KAG7413195.1|XpGTX0501_16|-|128|4.137e-33|1|4175|5239|5239[5239]:4175[4175]:1065[1065]
31	6448-2472	0	820	-1	rutsp.1_PQE28656.1|XpGTX0501_48|-|125|3.309e-32|1|3977|6448|6448[6448]:3977[3977]:2472[2472]
32	286475-1674	0	70	-1	chlaer1_TAQ85415.1|XpGTX0501_17|-|240|7.967e-67|1|284802|286475|286475[286475]:284802[284802]:1674[1674]
32	388640+2655	0	84	1	colsoj1_KAF6812414.1|XpGTX0501_17|+|312|1.687e-88|1|388640|391294|388640[388640]:391294[391294]:2655[2655]
32	423868+1320	0	283	1	lepsp.1_734986|XpGTX0501_17|+|113|1.356e-28|1|423868|425187|423868[423868]:425187[425187]:1320[1320]
34	422557+1578	0	32	1	delcon1_470772|XpGTX0501_18|+|110|1.084e-27|1|422557|424134|422557[422557]:424134[424134]:1578[1578]
35	29199-8111	0	84	-1	colsoj1_KAF6812414.1|XpGTX0501_50|-|796|3.378e-234|4|21089|29199|29199[29199]:28936[28936]:264[264]|28886[28856]:28653[28653]:234[204]|28605[28599]:25864[25864]:2742[2736]|25822[25795]:21089[21089]:4734[4707]
36	143718+762	0	269	1	monsp.5_RYP50627.1_RYP50628.1|XpGTX0501_19|+|87|9.097e-21|1|143718|144479|143718[143718]:144479[144479]:762[762]
36	71459-582	0	1039	-1	friend1_TKA26544.1|XpGTX0501_19|-|75|3.726e-17|1|70878|71459|71459[71459]:70878[70878]:582[582]
38	165031+1997	0	283	1	lepsp.1_734986|XpGTX0501_20|+|160|9.632e-43|2|165031|167027|165031[165031]:165654[165654]:624[624]|165849[165855]:167027[167027]:1179[1173]
