umbilicaria.deusta.2_tyr63	umbilicaria.iberica.2_tyr2886
umbilicaria.deusta.2_tyr63	umbilicaria.deusta.1_tyr3061
umbilicaria.deusta.2_tyr63	umbilicaria.deusta.3_tyr3703
hypotrachyna.catawbiensis.1_tyr70	hypotrachyna.catawbiensis.1_tyr70
sticta.canariensis.1_tyr72	sticta.canariensis.1_tyr72
thelotrema.subtile.1_tyr73	thelotrema.subtile.1_tyr73
psora.testacea.1_tyr75	psora.testacea.1_tyr75
lecidea.sp..1_tyr76	lecidea.sp..1_tyr76
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr78
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr266
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr549
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr844
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr859
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr1410
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr1439
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr1532
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr1685
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr1710
flavoplaca.marina.2_tyr78	flavoplaca.navasiana.2_tyr1993
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr2498
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr2528
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr3211
flavoplaca.marina.2_tyr78	flavoplaca.marina.1_tyr3213
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr3510
flavoplaca.marina.2_tyr78	flavoplaca.marina.2_tyr4115
lasallia.papulosa.1_tyr80	lasallia.papulosa.1_tyr80
phaeophyscia.rubropulchra.1_tyr81	phaeophyscia.rubropulchra.1_tyr81
micareopsis.irriguata.1_tyr82	micareopsis.irriguata.1_tyr82
muellerella.sp..1_tyr85	muellerella.sp..1_tyr85
pseudevernia.furfuracea.1_tyr86	pseudevernia.furfuracea.1_tyr86
evernia.divaricata.1_tyr91	evernia.divaricata.1_tyr91
rinodina.dolichospora.1_tyr97	rinodina.dolichospora.1_tyr97
gomphillus.calycioides.1_tyr105	gomphillus.calycioides.1_tyr105
lecanoromycetes.sp..3_tyr106	lecanoromycetes.sp..3_tyr106
dermiscellum.oulocheilum.1_tyr107	dermiscellum.oulocheilum.1_tyr107
endocarpon.pusillum.2_tyr109	endocarpon.pusillum.2_tyr109
xanthoparmelia.taractica.1_tyr115	xanthoparmelia.taractica.1_tyr115
letrouitia.sp..1_tyr120	letrouitia.sp..1_tyr120
lecanoromycetidae.sp..1_tyr127	lecanoromycetidae.sp..1_tyr127
umbilicaria.deusta.1_tyr129	umbilicaria.deusta.1_tyr129
umbilicaria.deusta.1_tyr129	umbilicaria.deusta.3_tyr134
umbilicaria.deusta.1_tyr129	umbilicaria.deusta.2_tyr2074
umbilicaria.deusta.1_tyr133	umbilicaria.deusta.1_tyr133
umbilicaria.deusta.1_tyr133	umbilicaria.deusta.3_tyr138
umbilicaria.deusta.1_tyr133	umbilicaria.deusta.2_tyr2078
parmotrema.rampoddense.1_tyr152	parmotrema.rampoddense.1_tyr152
xanthocarpia.ochracea.1_tyr156	xanthocarpia.ochracea.1_tyr156
punctelia.appalachensis.1_tyr157	punctelia.appalachensis.1_tyr157
xylographa.bjoerkii.1_tyr163	xylographa.bjoerkii.1_tyr163
trapelia.coarctata.1_tyr166	trapelia.coarctata.1_tyr166
arthoniomycete.sp..1_tyr168	arthoniomycete.sp..1_tyr168
coniocarpon.cinnabarinum.2_tyr169	coniocarpon.cinnabarinum.2_tyr169
cornicularia.normoerica.2_tyr176	cornicularia.normoerica.2_tyr176
sticta.canariensis.1_tyr180	sticta.canariensis.1_tyr180
ramalina.thrausta.1_tyr185	ramalina.thrausta.1_tyr185
endocarpon.pusillum.3_tyr187	endocarpon.pusillum.3_tyr187
acarospora.sp..1_tyr189	acarospora.sp..1_tyr189
ochrolechia.trochophora.1_tyr194	ochrolechia.trochophora.1_tyr194
ochrolechia.trochophora.1_tyr195	ochrolechia.trochophora.1_tyr195
xylographa.soralifera.1_tyr200	xylographa.soralifera.1_tyr200
umbilicaria.crustulosa.1_tyr205	umbilicaria.crustulosa.1_tyr205
umbilicaria.crustulosa.1_tyr206	umbilicaria.crustulosa.1_tyr206
alectoria.ochroleuca.1_tyr213	alectoria.ochroleuca.1_tyr213
cladonia.kurokawae.1_tyr218	cladonia.kurokawae.1_tyr218
usnea.cavernosa.1_tyr220	usnea.cavernosa.1_tyr220
parmotrema.neotropicum.1_tyr221	parmotrema.neotropicum.1_tyr221
cladonia.robbinsii.1_tyr222	cladonia.robbinsii.1_tyr222
stictis.urceolata.2_tyr224	stictis.urceolata.2_tyr224
stictis.urceolata.2_tyr224	stictis.urceolata.1_tyr128
pertusaria.andersoniae.1_tyr225	pertusaria.andersoniae.1_tyr225
lecanoromycetes.sp..2_tyr232	lecanoromycetes.sp..2_tyr232
lecidea.sp..1_tyr236	lecidea.sp..1_tyr236
stereocaulon.alpinum.1_tyr237	stereocaulon.alpinum.1_tyr237
parmeliaceae.sp..16_tyr251	parmeliaceae.sp..16_tyr251
parmeliaceae.sp..16_tyr251	hypotrachyna.osseoalba.1_tyr3345
psora.crenata.1_tyr256	psora.crenata.1_tyr256
umbilicaria.grisea.2_tyr276	umbilicaria.grisea.2_tyr276
teratosphaeriaceae.sp..1_tyr277	teratosphaeriaceae.sp..1_tyr277
teratosphaeriaceae.sp..1_tyr278	teratosphaeriaceae.sp..1_tyr278
umbilicaria.spodochroa.4_tyr282	umbilicaria.spodochroa.4_tyr282
umbilicaria.spodochroa.4_tyr283	umbilicaria.spodochroa.4_tyr283
agyrium.rufum.1_tyr287	agyrium.rufum.1_tyr287
pertusaria.propinqua.1_tyr292	pertusaria.propinqua.1_tyr292
lepraria.finkii.1_tyr295	lepraria.finkii.1_tyr295
peltigera.hydrothyria.1_tyr298	peltigera.hydrothyria.1_tyr298
dermiscellum.oulocheilum.1_tyr302	dermiscellum.oulocheilum.1_tyr302
chrysothrix.sp..1_tyr303	chrysothrix.sp..1_tyr303
cladonia.rangiferina.1_tyr305	cladonia.rangiferina.1_tyr305
endocarpon.pusillum.2_tyr309	endocarpon.pusillum.2_tyr309
umbilicaria.deusta.1_tyr311	umbilicaria.deusta.1_tyr311
umbilicaria.deusta.1_tyr311	umbilicaria.deusta.2_tyr1092
umbilicaria.deusta.1_tyr311	umbilicaria.deusta.4_tyr1342
umbilicaria.deusta.1_tyr311	umbilicaria.deusta.3_tyr2068
lecanora.hybocarpa.1_tyr316	lecanora.hybocarpa.1_tyr316
lecanoromycetes.sp..3_tyr325	lecanoromycetes.sp..3_tyr325
xanthoparmelia.tasmanica.1_tyr326	xanthoparmelia.tasmanica.1_tyr326
pseudevernia.furfuracea.1_tyr327	pseudevernia.furfuracea.1_tyr327
lepraria.finkii.1_tyr329	lepraria.finkii.1_tyr329
lecanora.albella.1_tyr331	lecanora.albella.1_tyr331
micareopsis.irriguata.1_tyr332	micareopsis.irriguata.1_tyr332
umbilicaria.hispanica.2_tyr339	umbilicaria.hispanica.2_tyr339
umbilicaria.hispanica.2_tyr339	lasallia.pustulata.7_tyr1832
umbilicaria.hispanica.2_tyr339	lasallia.pustulata.4_tyr1889
umbilicaria.hispanica.2_tyr339	umbilicaria.hispanica.1_tyr2935
umbilicaria.hispanica.2_tyr339	umbilicaria.hispanica.3_tyr2974
umbilicaria.hispanica.2_tyr339	lasallia.pustulata.6_tyr3012
umbilicaria.hispanica.2_tyr339	lasallia.pustulata.5_tyr3938
umbilicaria.crustulosa.1_tyr344	umbilicaria.crustulosa.1_tyr344
umbilicaria.crustulosa.1_tyr345	umbilicaria.crustulosa.1_tyr345
endocarpon.pusillum.2_tyr350	endocarpon.pusillum.2_tyr350
umbilicaria.mammulata.1_tyr360	umbilicaria.mammulata.1_tyr360
melanina.sp..2_tyr361	melanina.sp..2_tyr361
melanina.sp..2_tyr361	melanina.sp..2_tyr580
melanina.sp..2_tyr361	melanina.sp..2_tyr4104
pectenia.cyanoloma.1_tyr365	pectenia.cyanoloma.1_tyr365
xanthomendoza.sp..2_tyr366	xanthomendoza.sp..2_tyr366
acarospora.sp..1_tyr373	acarospora.sp..1_tyr373
trapelia.coarctata.1_tyr378	trapelia.coarctata.1_tyr378
massalongia.carnosa.1_tyr387	massalongia.carnosa.1_tyr387
massalongia.carnosa.1_tyr387	umbilicaria.deusta.1_tyr348
massalongia.carnosa.1_tyr387	massalongia.carnosa.1_tyr386
massalongia.carnosa.1_tyr387	flavoplaca.marina.2_tyr584
massalongia.carnosa.1_tyr387	umbilicaria.deusta.2_tyr1335
massalongia.carnosa.1_tyr387	umbilicaria.deusta.3_tyr1341
massalongia.carnosa.1_tyr387	umbilicaria.crustulosa.1_tyr1416
massalongia.carnosa.1_tyr387	sticta.canariensis.1_tyr2194
massalongia.carnosa.1_tyr387	bryoria.fremontii.1_tyr2274
massalongia.carnosa.1_tyr387	platismatia.glauca.1_tyr2923
lecanorales.sp..2_tyr388	lecanorales.sp..2_tyr388
stictis.urceolata.2_tyr390	stictis.urceolata.2_tyr390
teloschistes.exilis.3_tyr394	teloschistes.exilis.3_tyr394
teloschistes.exilis.3_tyr394	teloschistes.chrysophthalmus.1_tyr2102
teloschistes.exilis.3_tyr394	teloschistes.chrysophthalmus.2_tyr2422
leucodermia.leucomelos.1_tyr398	leucodermia.leucomelos.1_tyr398
cladophialophora.sp..2_tyr400	cladophialophora.sp..2_tyr400
cladophialophora.sp..2_tyr400	cladophialophora.sp..2_tyr399
cladophialophora.sp..2_tyr403	cladophialophora.sp..2_tyr403
lecanorales.sp..5_tyr406	lecanorales.sp..5_tyr406
porpidia.contraponenda.1_tyr415	porpidia.contraponenda.1_tyr415
xanthoria.sp..2_tyr418	xanthoria.sp..2_tyr418
solorina.crocea.1_tyr419	solorina.crocea.1_tyr419
baeomycetales.sp..2_tyr423	baeomycetales.sp..2_tyr423
cladophialophora.endolichena.1_tyr430	cladophialophora.endolichena.1_tyr430
xanthoparmelia.verrucella.1_tyr431	xanthoparmelia.verrucella.1_tyr431
umbilicaria.phaea.2_tyr434	umbilicaria.phaea.2_tyr434
umbilicaria.polyphylla.4_tyr441	umbilicaria.polyphylla.4_tyr441
umbilicaria.crustulosa.1_tyr445	umbilicaria.crustulosa.1_tyr445
umbilicaria.crustulosa.1_tyr446	umbilicaria.crustulosa.1_tyr446
umbilicaria.crustulosa.1_tyr450	umbilicaria.crustulosa.1_tyr450
umbilicaria.crustulosa.1_tyr450	umbilicaria.crustulosa.2_tyr1386
umbilicaria.crustulosa.1_tyr450	umbilicaria.crustulosa.3_tyr2757
umbilicaria.deusta.1_tyr455	umbilicaria.deusta.1_tyr455
umbilicaria.deusta.1_tyr455	umbilicaria.deusta.2_tyr1592
umbilicaria.deusta.1_tyr455	umbilicaria.deusta.3_tyr1593
umbilicaria.deusta.1_tyr455	umbilicaria.deusta.1_tyr2735
umbilicaria.freyi.3_tyr456	umbilicaria.freyi.3_tyr456
umbilicaria.freyi.3_tyr456	umbilicaria.freyi.1_tyr983
umbilicaria.freyi.3_tyr456	umbilicaria.freyi.2_tyr2505
umbilicaria.iberica.1_tyr463	umbilicaria.iberica.1_tyr463
umbilicaria.iberica.3_tyr466	umbilicaria.iberica.3_tyr466
lobaria.pulmonaria.1_tyr474	lobaria.pulmonaria.1_tyr474
pseudosagedia.isidiata.1_tyr477	pseudosagedia.isidiata.1_tyr477
lepraria.finkii.1_tyr480	lepraria.finkii.1_tyr480
lasallia.pustulata.7_tyr482	lasallia.pustulata.7_tyr482
lasallia.pustulata.7_tyr482	lasallia.pustulata.6_tyr1086
lasallia.pustulata.7_tyr482	lasallia.pustulata.4_tyr1891
lasallia.pustulata.7_tyr482	lasallia.pustulata.5_tyr2410
lasallia.pustulata.7_tyr482	lasallia.pustulata.2_tyr2821
lasallia.pustulata.7_tyr482	lasallia.pustulata.3_tyr3967
cladonia.ochrochlora.1_tyr483	cladonia.ochrochlora.1_tyr483
lasallia.pustulata.3_tyr488	lasallia.pustulata.3_tyr488
lasallia.pustulata.3_tyr488	lasallia.pustulata.6_tyr312
lasallia.pustulata.3_tyr488	lasallia.pustulata.4_tyr597
lasallia.pustulata.3_tyr488	lasallia.pustulata.1_tyr1313
lasallia.pustulata.3_tyr488	lasallia.pustulata.2_tyr1745
lasallia.pustulata.3_tyr488	lasallia.pustulata.5_tyr1846
lasallia.pustulata.3_tyr488	lasallia.pustulata.7_tyr2715
flavoplaca.limonia.1_tyr495	flavoplaca.limonia.1_tyr495
phlyctis.speirea.1_tyr496	phlyctis.speirea.1_tyr496
acarospora.sp..1_tyr498	acarospora.sp..1_tyr498
lepra.amara.1_tyr499	lepra.amara.1_tyr499
dibaeis.sorediata.1_tyr503	dibaeis.sorediata.1_tyr503
umbilicaria.nylanderiana.1_tyr505	umbilicaria.nylanderiana.1_tyr505
umbilicaria.nylanderiana.1_tyr505	umbilicaria.iberica.1_tyr754
umbilicaria.nylanderiana.1_tyr505	umbilicaria.nylanderiana.2_tyr3495
usnea.hakonensis.1_tyr513	usnea.hakonensis.1_tyr513
lasallia.pustulata.1_tyr527	lasallia.pustulata.1_tyr527
lasallia.pustulata.1_tyr527	lasallia.pustulata.2_tyr1978
lasallia.pustulata.1_tyr527	lasallia.pustulata.7_tyr2661
lasallia.pustulata.1_tyr527	lasallia.pustulata.4_tyr2699
lasallia.pustulata.1_tyr527	lasallia.pustulata.5_tyr3064
lasallia.pustulata.1_tyr527	lasallia.pustulata.6_tyr3360
lasallia.pustulata.1_tyr527	lasallia.pustulata.3_tyr3870
lecanorales.sp..2_tyr529	lecanorales.sp..2_tyr529
lecanorales.sp..2_tyr530	lecanorales.sp..2_tyr530
phaeophyscia.rubropulchra.1_tyr537	phaeophyscia.rubropulchra.1_tyr537
phlyctis.speirea.1_tyr538	phlyctis.speirea.1_tyr538
nadvornikia.sorediata.1_tyr544	nadvornikia.sorediata.1_tyr544
byssoloma.meadii.1_tyr551	byssoloma.meadii.1_tyr551
acarospora.sp..1_tyr552	acarospora.sp..1_tyr552
pertusariales.sp..1_tyr553	pertusariales.sp..1_tyr553
dibaeis.baeomyces.1_tyr557	dibaeis.baeomyces.1_tyr557
lecanora.hybocarpa.1_tyr563	lecanora.hybocarpa.1_tyr563
porina.heterospora.1_tyr569	porina.heterospora.1_tyr569
collema.furfuraceum.1_tyr571	collema.furfuraceum.1_tyr571
lepraria.finkii.1_tyr572	lepraria.finkii.1_tyr572
heterodermia.obscurata.1_tyr574	heterodermia.obscurata.1_tyr574
phyllopsora.corallina.1_tyr576	phyllopsora.corallina.1_tyr576
porpidia.macrocarpa.1_tyr578	porpidia.macrocarpa.1_tyr578
melanina.sp..1_tyr579	melanina.sp..1_tyr579
arthoniomycete.sp..1_tyr581	arthoniomycete.sp..1_tyr581
parmeliaceae.sp..17_tyr582	parmeliaceae.sp..17_tyr582
lecanora.helva.1_tyr587	lecanora.helva.1_tyr587
phlyctis.petraea.1_tyr590	phlyctis.petraea.1_tyr590
peltigera.hydrothyria.1_tyr591	peltigera.hydrothyria.1_tyr591
umbilicaria.spodochroa.1_tyr602	umbilicaria.spodochroa.1_tyr602
umbilicaria.spodochroa.1_tyr602	umbilicaria.spodochroa.1_tyr1687
umbilicaria.spodochroa.1_tyr602	umbilicaria.spodochroa.3_tyr4076
umbilicaria.spodochroa.2_tyr604	umbilicaria.spodochroa.2_tyr604
zwackhia.viridis.1_tyr611	zwackhia.viridis.1_tyr611
arthonia.susa.1_tyr612	arthonia.susa.1_tyr612
icmadophila.ericetorum.1_tyr613	icmadophila.ericetorum.1_tyr613
teloschistes.peruensis.1_tyr622	teloschistes.peruensis.1_tyr622
teloschistes.peruensis.1_tyr622	gallowayella.fulva.1_tyr2086
teloschistes.peruensis.1_tyr622	gallowayella.fulva.1_tyr3492
teloschistes.peruensis.1_tyr623	teloschistes.peruensis.1_tyr623
umbilicaria.mammulata.1_tyr624	umbilicaria.mammulata.1_tyr624
umbilicaria.crustulosa.2_tyr632	umbilicaria.crustulosa.2_tyr632
xanthoria.sp..2_tyr633	xanthoria.sp..2_tyr633
gyalolechia.ehrenbergii.1_tyr635	gyalolechia.ehrenbergii.1_tyr635
fuscopannaria.leucosticta.1_tyr648	fuscopannaria.leucosticta.1_tyr648
hypogymnia.physodes.1_tyr649	hypogymnia.physodes.1_tyr649
lambiella.insularis.1_tyr652	lambiella.insularis.1_tyr652
circinaria.calcarea.1_tyr662	circinaria.calcarea.1_tyr662
porpidia.albocaerulescens.1_tyr665	porpidia.albocaerulescens.1_tyr665
umbilicaria.grisea.2_tyr666	umbilicaria.grisea.2_tyr666
opegrapha.moroziana.1_tyr668	opegrapha.moroziana.1_tyr668
letrouitia.transgressa.2_tyr670	letrouitia.transgressa.2_tyr670
umbilicaria.crustulosa.1_tyr673	umbilicaria.crustulosa.1_tyr673
umbilicaria.crustulosa.1_tyr673	umbilicaria.nylanderiana.2_tyr507
umbilicaria.crustulosa.1_tyr673	umbilicaria.crustulosa.2_tyr2367
phlyctis.petraea.1_tyr677	phlyctis.petraea.1_tyr677
hypocenomyce.scalaris.3_tyr680	hypocenomyce.scalaris.3_tyr680
parmeliaceae.sp..21_tyr682	parmeliaceae.sp..21_tyr682
parmeliaceae.sp..21_tyr682	usnea.halei.1_tyr101
lecidea.sp..1_tyr684	lecidea.sp..1_tyr684
stictis.urceolata.1_tyr685	stictis.urceolata.1_tyr685
stictis.urceolata.1_tyr685	stictis.urceolata.2_tyr2309
kuettlingeria.erythrocarpa.1_tyr700	kuettlingeria.erythrocarpa.1_tyr700
kuettlingeria.erythrocarpa.1_tyr701	kuettlingeria.erythrocarpa.1_tyr701
lecanorales.sp..5_tyr702	lecanorales.sp..5_tyr702
pseudosagedia.isidiata.1_tyr707	pseudosagedia.isidiata.1_tyr707
arthonia.rubella.1_tyr714	arthonia.rubella.1_tyr714
caloplaca.aetnensis.1_tyr716	caloplaca.aetnensis.1_tyr716
umbilicaria.nylanderiana.1_tyr722	umbilicaria.nylanderiana.1_tyr722
flavoplaca.austrocitrina.1_tyr723	flavoplaca.austrocitrina.1_tyr723
micareopsis.irriguata.1_tyr737	micareopsis.irriguata.1_tyr737
letrouitia.transgressa.1_tyr741	letrouitia.transgressa.1_tyr741
micareopsis.irriguata.1_tyr744	micareopsis.irriguata.1_tyr744
endocarpon.pusillum.1_tyr746	endocarpon.pusillum.1_tyr746
cladonia.peziziformis.1_tyr751	cladonia.peziziformis.1_tyr751
cladonia.peziziformis.1_tyr751	cladonia.sp..5_tyr472
umbilicaria.iberica.1_tyr757	umbilicaria.iberica.1_tyr757
mycosphaerellales.sp..2_tyr758	mycosphaerellales.sp..2_tyr758
icmadophila.ericetorum.1_tyr760	icmadophila.ericetorum.1_tyr760
umbilicaria.deusta.2_tyr762	umbilicaria.deusta.2_tyr762
umbilicaria.deusta.2_tyr762	umbilicaria.deusta.4_tyr2079
umbilicaria.deusta.2_tyr762	umbilicaria.deusta.1_tyr2120
umbilicaria.deusta.2_tyr762	umbilicaria.deusta.3_tyr2759
umbilicaria.deusta.2_tyr764	umbilicaria.deusta.2_tyr764
umbilicaria.deusta.2_tyr764	umbilicaria.deusta.4_tyr2080
umbilicaria.deusta.2_tyr764	umbilicaria.deusta.1_tyr2121
umbilicaria.deusta.2_tyr764	umbilicaria.deusta.3_tyr2760
cladonia.rangiferina.3_tyr774	cladonia.rangiferina.3_tyr774
umbilicaria.polyphylla.3_tyr779	umbilicaria.polyphylla.3_tyr779
umbilicaria.polyphylla.3_tyr780	umbilicaria.polyphylla.3_tyr780
ochrolechia.trochophora.1_tyr784	ochrolechia.trochophora.1_tyr784
endocarpon.pusillum.2_tyr787	endocarpon.pusillum.2_tyr787
solorina.crocea.1_tyr791	solorina.crocea.1_tyr791
xanthoparmelia.verrucella.1_tyr798	xanthoparmelia.verrucella.1_tyr798
mycoblastus.sanguinarius.1_tyr806	mycoblastus.sanguinarius.1_tyr806
fuscopannaria.leucosticta.1_tyr817	fuscopannaria.leucosticta.1_tyr817
dibaeis.sorediata.1_tyr822	dibaeis.sorediata.1_tyr822
umbilicaria.polyphylla.3_tyr825	umbilicaria.polyphylla.3_tyr825
umbilicaria.spodochroa.1_tyr827	umbilicaria.spodochroa.1_tyr827
umbilicaria.spodochroa.1_tyr827	umbilicaria.spodochroa.3_tyr2016
umbilicaria.spodochroa.1_tyr827	umbilicaria.spodochroa.1_tyr2521
acarospora.socialis.1_tyr836	acarospora.socialis.1_tyr836
variospora.aurantia.1_tyr837	variospora.aurantia.1_tyr837
zwackhia.viridis.1_tyr855	zwackhia.viridis.1_tyr855
platismatia.glauca.2_tyr870	platismatia.glauca.2_tyr870
platismatia.glauca.2_tyr870	platismatia.glauca.3_tyr3764
platismatia.glauca.2_tyr870	platismatia.glauca.1_tyr3810
buellia.mamillana.1_tyr876	buellia.mamillana.1_tyr876
nadvornikia.sorediata.1_tyr881	nadvornikia.sorediata.1_tyr881
cladonia.diversa.1_tyr882	cladonia.diversa.1_tyr882
arthonia.rubella.1_tyr891	arthonia.rubella.1_tyr891
melanelia.culbersonii.1_tyr901	melanelia.culbersonii.1_tyr901
pertusaria.epixantha.1_tyr913	pertusaria.epixantha.1_tyr913
teloschistes.exilis.1_tyr919	teloschistes.exilis.1_tyr919
teloschistes.exilis.1_tyr919	teloschistes.exilis.3_tyr2312
teloschistes.exilis.1_tyr919	teloschistes.exilis.2_tyr2659
stereocaulon.dactylophyllum.1_tyr921	stereocaulon.dactylophyllum.1_tyr921
stereocaulon.dactylophyllum.1_tyr921	stereocaulon.alpinum.1_tyr66
cetrelia.chicitae.1_tyr924	cetrelia.chicitae.1_tyr924
punctelia.appalachensis.1_tyr925	punctelia.appalachensis.1_tyr925
teratosphaeriaceae.sp..1_tyr929	teratosphaeriaceae.sp..1_tyr929
dendriscocaulon.intricatulum.1_tyr934	dendriscocaulon.intricatulum.1_tyr934
chaetothyriales.sp..1_tyr954	chaetothyriales.sp..1_tyr954
chaetothyriales.sp..1_tyr955	chaetothyriales.sp..1_tyr955
fuscopannaria.leucosticta.1_tyr966	fuscopannaria.leucosticta.1_tyr966
cladophialophora.endolichena.1_tyr969	cladophialophora.endolichena.1_tyr969
cladophialophora.endolichena.1_tyr969	cladophialophora.endolichena.1_tyr7
puttea.exsequens.2_tyr972	puttea.exsequens.2_tyr972
puttea.exsequens.2_tyr972	puttea.exsequens.1_tyr618
puttea.exsequens.2_tyr973	puttea.exsequens.2_tyr973
puttea.exsequens.2_tyr973	puttea.exsequens.1_tyr619
lecanorales.sp..4_tyr975	lecanorales.sp..4_tyr975
coniocarpon.cinnabarinum.1_tyr976	coniocarpon.cinnabarinum.1_tyr976
coniocarpon.cinnabarinum.1_tyr976	coniocarpon.cinnabarinum.2_tyr3781
lecanoromycetes.sp..3_tyr978	lecanoromycetes.sp..3_tyr978
lecanoromycetes.sp..3_tyr978	phyllopsora.corallina.1_tyr522
buellia.spuria.2_tyr979	buellia.spuria.2_tyr979
dirinaria.sp..1_tyr981	dirinaria.sp..1_tyr981
lecanora.rugosella.1_tyr990	lecanora.rugosella.1_tyr990
ochrolechia.trochophora.1_tyr1000	ochrolechia.trochophora.1_tyr1000
cladophialophora.sp..1_tyr1003	cladophialophora.sp..1_tyr1003
cladophialophora.sp..1_tyr1004	cladophialophora.sp..1_tyr1004
leucodecton.sp..1_tyr1006	leucodecton.sp..1_tyr1006
nadvornikia.sorediata.1_tyr1018	nadvornikia.sorediata.1_tyr1018
umbilicaria.crustulosa.1_tyr1022	umbilicaria.crustulosa.1_tyr1022
umbilicaria.crustulosa.1_tyr1022	leprocaulales.sp..1_tyr1393
umbilicaria.crustulosa.1_tyr1022	umbilicaria.crustulosa.2_tyr2734
aspicilia.laevata.1_tyr1038	aspicilia.laevata.1_tyr1038
micareopsis.irriguata.1_tyr1039	micareopsis.irriguata.1_tyr1039
usnea.hakonensis.1_tyr1050	usnea.hakonensis.1_tyr1050
diploschistes.diacapsis.1_tyr1051	diploschistes.diacapsis.1_tyr1051
bryoria.fremontii.1_tyr1056	bryoria.fremontii.1_tyr1056
usnea.hakonensis.1_tyr1059	usnea.hakonensis.1_tyr1059
parmeliaceae.sp..20_tyr1062	parmeliaceae.sp..20_tyr1062
parmeliaceae.sp..20_tyr1062	usnea.subscabrosa.1_tyr2298
parmeliaceae.sp..20_tyr1062	usnea.cornuta.1_tyr2475
parmeliaceae.sp..20_tyr1062	usnea.cavernosa.1_tyr3290
parmeliaceae.sp..20_tyr1062	parmeliaceae.sp..10_tyr3523
parmeliaceae.sp..20_tyr1062	pseudevernia.cladonia.1_tyr3840
gyalecta.farlowii.1_tyr1066	gyalecta.farlowii.1_tyr1066
cladonia.kurokawae.1_tyr1067	cladonia.kurokawae.1_tyr1067
cladonia.furcata.1_tyr1068	cladonia.furcata.1_tyr1068
coniocarpon.cinnabarinum.1_tyr1072	coniocarpon.cinnabarinum.1_tyr1072
parmeliaceae.sp..7_tyr1084	parmeliaceae.sp..7_tyr1084
parmeliaceae.sp..7_tyr1084	parmotrema.austrosinense.1_tyr501
parmeliaceae.sp..7_tyr1084	parmotrema.tinctorum.1_tyr848
umbilicaria.crustulosa.1_tyr1089	umbilicaria.crustulosa.1_tyr1089
umbilicaria.crustulosa.1_tyr1089	lasallia.papulosa.1_tyr2817
endocarpon.pusillum.3_tyr1094	endocarpon.pusillum.3_tyr1094
